ds_e,ds_spec,+-,ds_model,ds_residuals,+-,ds_ratio,+-,model_ratio,no_spin
4.747499942779541,0.47761476528518654,0.009947657710394337,0.47424233414022515,0.3390176102900607,1.0,1.064868253255527,0.022178847179748273,1.0573492334856602,1.0300135987258456
4.802500009536743,0.4479325271838277,0.0096385688537886,0.4648209919215054,-1.7521755557143108,1.0,1.021012074340492,0.021970039195304197,1.0595074399765894,1.0315623617764065
4.857500076293945,0.4478234661155233,0.009638022781570535,0.4559400890451039,-0.8421460618562656,1.0,1.0428004575323904,0.022443072609635552,1.0617008027465493,1.0331874287763148
4.9125001430511475,0.4526065459755628,0.009688888058199254,0.4476672361097832,0.5097911995793687,1.0,1.0756605144762192,0.02302652139270608,1.0639217965132917,1.0348895096488935
4.9674999713897705,0.43615983565524796,0.009515382829941682,0.43917387945270675,-0.3167548643418333,1.0,1.0588495761951475,0.023100153322650644,1.0661666621271393,1.0366713514580435
5.0249998569488525,0.42594560776652246,0.008996171896957771,0.4295828783556733,-0.4043131490607553,1.0,1.0594944397956778,0.0223770216912236,1.0685417639022572,1.0386325009329116
5.0849997997283936,0.40777408827766715,0.00880522605905227,0.4195605921260912,-1.338580494058624,1.0,1.0409672348708894,0.022478014387376503,1.0710558664750007,1.040800359540931
5.144999980926514,0.4078537303089329,0.008807028097244561,0.41009038964269223,-0.25396300648332293,1.0,1.067746276159335,0.023056480193869033,1.073601769188293,1.0431036500840003
5.205000162124634,0.41435392665378606,0.008874285308662327,0.4009818349967184,1.5068358962963413,1.0,1.1120549347956463,0.023817061056907146,1.0761665322508172,1.0455560401671886
5.265000104904175,0.3870484406981446,0.00858193568247398,0.3921539970717748,-0.5949189742888373,1.0,1.0646881010590898,0.02360708336326923,1.078732402879517,1.0481739112874224
5.325000047683716,0.3758948540485667,0.008460859810876825,0.38413198286206507,-0.9735569431027746,1.0,1.058101876912847,0.02381637191827202,1.0812884711533985,1.050983011946654
5.384999990463257,0.37891075424262255,0.00849387414327798,0.3770089180795265,0.22390679812475592,1.0,1.089311110216951,0.024418603508763667,1.083843618890626,1.0540419924959616
5.444999933242798,0.3828366685633242,0.00853709763253641,0.37006986755190985,1.4954498075268337,1.0,1.1238950107623895,0.025062388803051724,1.0864154662507033,1.057444901241029
5.504999876022339,0.36190804653426867,0.008306648352909533,0.362608822486218,-0.08436326207355122,1.0,1.0869056233338599,0.024947062913616137,1.0890102389404066,1.0613113021081257
5.56499981880188,0.35021995197681516,0.008173667664949976,0.3547059362785947,-0.5488337042397966,1.0,1.0778195853034165,0.025154874938785727,1.0916254284957592,1.0658199748422612
5.625,0.3454573964026497,0.008120658484684426,0.3468570623441749,-0.17235867561293922,1.0,1.089829641841055,0.02561859847273853,1.094245229544876,1.0712192498895399
5.68500018119812,0.35067495904013796,0.008179109400501785,0.33939780897473953,1.378774816816434,1.0,1.1333023980705172,0.02643303737182105,1.0968571918102825,1.0775810358647613
5.745000123977661,0.33514721604660136,0.007999742506258505,0.33226657855624364,0.36009127645097144,1.0,1.1089864469766173,0.026470773421283216,1.099454552386703,1.084191117833396
5.805000066757202,0.32363841829845064,0.007864098417480505,0.3250935301605875,-0.18503225479762736,1.0,1.0970972690215413,0.026658395324309955,1.1020299320176847,1.089788616004996
5.865000009536743,0.325637743361045,0.007889609329835125,0.31787976870915857,0.9833154377554659,1.0,1.131539650646581,0.027415144487478962,1.1045819158437462,1.0939428483732567
5.924999952316284,0.3050017441861738,0.007639763612107835,0.3109024137035524,-0.7723628396076245,1.0,1.0860908893067762,0.027204689198442576,1.1071027803067284,1.097199431554362
5.984999895095825,0.30628049949152386,0.007655409258083051,0.30423046250731633,0.26778933889693374,1.0,1.1170391532481372,0.027920131675420932,1.1095624396448607,1.100093820495347
6.044999837875366,0.274587327111792,0.007257158978885957,0.2978495021687251,-3.2054107019857554,1.0,1.0250592629949342,0.027091629146108704,1.1118990609941002,1.1028074204013074
6.105000019073486,0.28911310990727823,0.007441442233469115,0.2921864144454845,-0.4129985077870472,1.0,1.1022468897780573,0.0283705798050285,1.1139638969025876,1.1052703177467331
6.1650002002716064,0.2898359773312758,0.007452259818552082,0.2884009204578539,0.19256667217229434,1.0,1.1208126149329052,0.028818323009099603,1.1152631663734565,1.1070447803843575
6.2250001430511475,0.2773308995718608,0.007291940932804072,0.28869861960141485,-1.558942966530951,1.0,1.070753132288422,0.028153619399481945,1.1146430192336338,1.1070555797727304
6.2875001430511475,0.28905437433391157,0.007141909314303874,0.2937222666895247,-0.6535916587829341,1.0,1.094112775516776,0.027033163709660524,1.1117814258279237,1.1050036542869517
6.3525002002716064,0.2885391270806188,0.007137023047405544,0.2938603441734251,-0.745579362356225,1.0,1.0909008937706515,0.02698346286706923,1.111019206809244,1.1049559374311262
6.417500019073486,0.28636156916490324,0.007108909270112798,0.27987289361173023,0.9127526188092777,1.0,1.142513690839142,0.028362835808320497,1.11662543817824,1.1109768394001092
6.482499837875366,0.2812023016875626,0.007047944670300702,0.2617404109237014,2.7613569167010548,1.0,1.2086623222801223,0.030293440421310137,1.1250113210420662,1.119750333515083
6.547499895095825,0.2505153529649273,0.006660453779177309,0.24877656685326485,0.2610612083366479,1.0,1.1392017150069351,0.03028796550056353,1.1312947021352993,1.1266344526941714
6.612499952316284,0.25557415588411847,0.006725820681037941,0.23981251020578953,2.343453152529867,1.0,1.210180609866006,0.031847734155555446,1.1355469368582365,1.1316494572182538
6.677500009536743,0.2235413153701566,0.006299162466144739,0.23263449079178672,-1.4435530867003343,1.0,1.094513092320251,0.03084224398711834,1.1390355088286206,1.1359795530986818
6.742500066757202,0.22741348630062075,0.00635317206459165,0.22591015442567378,0.2366269730557973,1.0,1.1498021536087601,0.03212162585845092,1.1422013105122442,1.1400512035796297
6.807500123977661,0.21342370953177417,0.006158417966533358,0.21891030782220308,-0.8909103474698681,1.0,1.116165984771748,0.03220737128659255,1.1448598651157773,1.143701005729675
6.87250018119812,0.20236772836993747,0.006002680970853235,0.21177451052198096,-1.567096801865582,1.0,1.094680480507525,0.03247067969995134,1.1455651788197205,1.1455651788197205
6.9375,0.2050797503300956,0.006039594309230208,0.20410096645259995,0.16206119606407735,1.0,1.14500741125409,0.03372044404143093,1.139542635760924,1.1410508890759758
7.00249981880188,0.18568616801843807,0.005754166976512066,0.19418276313953864,-1.4765986381317784,1.0,1.0691367162775123,0.03313112253773118,1.118058086696503,1.1213163902121188
7.067499876022339,0.1783430979844661,0.005643573559919568,0.1814900908784408,-0.5576241472822348,1.0,1.0602756366232866,0.03355186501019097,1.078984966739323,1.0830914120002095
7.132499933242798,0.1730266714386285,0.005562054640171945,0.1689472619985129,0.7334357002989597,1.0,1.063514897289566,0.03418737654824246,1.0384406548295215,1.0415663743485362
7.197499990463257,0.17016001645108683,0.005517059436409454,0.15940539139095058,1.9493400758313095,1.0,1.0819760288307758,0.03508066221623554,1.0135918880859667,1.015066666536186
7.262500047683716,0.15262595531834855,0.005232462538621691,0.15233633108466407,0.05535142039655541,1.0,1.0057047519373175,0.034478489772264864,1.0037963185552945,1.0042802289589832
7.327500104904175,0.13804130139490953,0.0049832183410104935,0.1462744294273655,-1.652170840017107,1.0,0.9445627119023862,0.03409821685700333,1.0008987914901069,1.0010278666474264
7.392500162124634,0.14343111320113103,0.005078102786456791,0.1408817164146836,0.5020372555763566,1.0,1.01827352100486,0.03605143604469474,1.0001743569933947,1.0002034479374364
7.457499980926514,0.13727568220340255,0.004971678412031311,0.13612538749325717,0.23136949231505094,1.0,1.008475792400896,0.036523710868955575,1.000025319959684,1.0000304577555281
7.5224997997283936,0.127926817876985,0.004802097796321493,0.13159868359841775,-0.7646378472852987,1.0,0.9720998414917711,0.0364905387635061,1.0000018884981792,1.0000025352845183
7.5899999141693115,0.12950760286572052,0.004651411753615066,0.12691242347696885,0.5579337040490354,1.0,1.0204485842886974,0.036650562854149346,1.0,1.0
7.6600000858306885,0.12458252600559706,0.004563218707161214,0.12223393032990612,0.5146796212079889,1.0,1.0192139422282516,0.03733184963328274,1.0,1.0
7.730000019073486,0.1143141533307811,0.004380227538424438,0.11773481020017382,-0.780931319066389,1.0,0.9709460875370939,0.03720418397054478,1.0,1.0
7.799999952316284,0.10524902894694749,0.004204417780227565,0.11328537753711986,-1.9114058141332946,1.0,0.9290610247775436,0.037113508129943046,1.0,1.0
7.870000123977661,0.10820958571238254,0.004264604727768716,0.10900293904274728,-0.18603208996108686,1.0,0.9927217253284004,0.03912375909512203,1.0,1.0
7.940000057220459,0.10477129951708605,0.004197035766145413,0.10503330213698932,-0.062425634305206305,1.0,0.9975055281080133,0.03995909564636408,1.0,1.0
8.009999990463257,0.10970146126714159,0.004291772452907355,0.10136752492976703,1.941840213762717,1.0,1.0822150520410632,0.042338731816535226,1.0,1.0
8.079999923706055,0.09460501375372671,0.003992570547020088,0.09780352533814365,-0.801115859256188,1.0,0.9672965614137273,0.0408223582249849,1.0,1.0
8.150000095367432,0.09452398489683368,0.00399116367529058,0.09408881817653411,0.10903254181072591,1.0,1.004625063091802,0.042419107314135465,1.0,1.0
8.220000267028809,0.09216203389164931,0.003946096345230803,0.09033753918439927,0.4623543237749644,1.0,1.0201964180530294,0.04368168959280517,1.0,1.0
8.289999961853027,0.08809088068588904,0.0038610553051168055,0.0869027043278863,0.30773357647276506,1.0,1.0136724900242426,0.044429633519216354,1.0,1.0
8.360000133514404,0.07877168031728654,0.0036590742445858364,0.08388442551913708,-1.3972783442193424,1.0,0.939050125572069,0.043620424434462735,1.0,1.0
8.430000305175781,0.08605820339576924,0.003817026209542371,0.08101697559360545,1.3207212959557302,1.0,1.062224339593364,0.047113906456953,1.0,1.0
8.5,0.07861617068533593,0.003655623377395842,0.07808105803205473,0.1463806847800595,1.0,1.0068532966479722,0.04681831252715728,1.0,1.0
8.569999694824219,0.07134521735431044,0.00348609186377454,0.07515783675968388,-1.0936657880396035,1.0,0.9492718315248451,0.046383610998827304,1.0,1.0
8.639999866485596,0.07166030599983622,0.0034927802285922636,0.07232881348400783,-0.19139695040046673,1.0,0.9907573835105229,0.048290301753180706,1.0,1.0
8.710000038146973,0.06963730294644428,0.0034426600786593253,0.06957851130915245,0.01707738665698535,1.0,1.0008449683125673,0.049478783231834876,1.0,1.0
8.779999732971191,0.06843828767093522,0.003420039718282196,0.06694947972842648,0.435318904207504,1.0,1.0222377821089565,0.05108388791302378,1.0,1.0
8.849999904632568,0.06429521538265986,0.003316820791617664,0.06454083163861779,-0.07405171137935818,1.0,0.9961944051583779,0.05139104513231985,1.0,1.0
8.920000076293945,0.0674958914645379,0.0033984691616577947,0.06229925363936017,1.5291113669081453,1.0,1.0834141265200412,0.054550720323729034,1.0,1.0
8.992499828338623,0.05963474593022589,0.003089632148662381,0.0599540008159992,-0.1033310343794566,1.0,0.9946750028116871,0.05153337736616717,1.0,1.0
9.06749963760376,0.05547370963161543,0.002982917308985944,0.057512909926774436,-0.683626156519988,1.0,0.9645436077264162,0.05186517797106425,1.0,1.0
9.142499923706055,0.0546705771410054,0.0029616815148896694,0.0552728123561429,-0.20334232837318855,1.0,0.9891043138666967,0.05358297124102307,1.0,1.0
9.21750020980835,0.05561985332737338,0.002986677400421886,0.05327192122870564,0.7861351541803897,1.0,1.0440744775955735,0.05606475853573141,1.0,1.0
9.292500019073486,0.05342499187067672,0.00293070061822886,0.05130125442677287,0.7246517882769313,1.0,1.0413973784390644,0.05712727010237393,1.0,1.0
9.367499828338623,0.04612321912343403,0.0027300545796910816,0.04919445824238263,-1.1249735231652875,1.0,0.9375694086554117,0.05549516504968949,1.0,1.0
9.44249963760376,0.043638776295548874,0.0026588707612870913,0.04696378770247419,-1.2505351728023677,1.0,0.9292005272660292,0.0566153389954749,1.0,1.0
9.517499923706055,0.04618893859627495,0.0027345465603261726,0.04473492272729487,0.531721013668406,1.0,1.0325029256861311,0.061127781017886906,1.0,1.0
9.595000267028809,0.04166610842869326,0.0025140985695235214,0.042563063817604885,-0.3567701759130376,1.0,0.9789264374210621,0.05906761271456316,1.0,1.0
9.672500133514404,0.040343778090176474,0.002564027755696887,0.04054829649897855,-0.07976450658448096,1.0,0.9949561775349248,0.06323392046226843,1.0,1.0
9.75,0.04145678884815359,0.002509399157284764,0.03864869941096444,1.119028604531604,1.0,1.072656764134022,0.06492842438503534,1.0,1.0
9.829999923706055,0.03652444695608901,0.002362537343228851,0.03676672717170304,-0.10255085123137551,1.0,0.9934103404286553,0.06425748291915258,1.0,1.0
9.90749979019165,0.03341142361281978,0.0023407702116548805,0.03500533870072282,-0.6809361636468247,1.0,0.9544665143357083,0.06686894909565741,1.0,1.0
