ds_e,ds_spec,+-,ds_model,ds_residuals,+-,ds_ratio,+-
19.639999866485596,0.011600201632777148,0.0005273654406931091,0.010373883198969073,2.3253674571400467,1.0,1.1182120918741347,0.05083587607247373
20.04000005722046,0.0099766997777901,0.000490914903322978,0.00976454114892417,0.43216986779142236,1.0,1.0217274550468052,0.050275265968546375
20.44000005722046,0.009198226099420356,0.00047445984413086747,0.009196622263983982,0.0033803396772426214,1.0,1.0001743939666474,0.051590663453576616
20.839999771118165,0.009331212441009984,0.00047830130334318855,0.008665293453270686,1.3922583590818505,1.0,1.0768489828221512,0.0551973578185809
21.240000247955322,0.00863587135919773,0.00045978259507737935,0.008162728998365516,1.0290567017931298,1.0,1.0579637472868393,0.05632706845583689
21.639999866485596,0.008294266804604076,0.0004525406203330453,0.007666047993331091,1.3882042474124208,1.0,1.0819481970135707,0.05903180109578274
22.04000005722046,0.0077213341532113445,0.00043566745360020296,0.0071917031320993235,1.2156772711280956,1.0,1.0736447280127672,0.060579176531307635
22.44000005722046,0.007069840223600769,0.00041872082063221857,0.006745393227684022,0.7748527895672115,1.0,1.0480990484861834,0.06207507946515715
22.839999771118165,0.006382013289331534,0.0003999445295511785,0.006332015405276834,0.12501204632254528,1.0,1.0078960458644863,0.06316227993031755
23.25800018310547,0.0068174152672299,0.00040523496911862994,0.005925601647928529,2.2007321363233534,1.0,1.1505017840024954,0.06838714331401131
23.679999828338623,0.005213570574399024,0.0003655553656882246,0.005531438130963404,-0.8695469589563715,1.0,0.9425343736947813,0.06608685788998535
24.086000156402587,0.006068351396757216,0.00038195796347568974,0.005177211626992461,2.3330833625137215,1.0,1.1721273600481414,0.07377677232359464
24.519999980926514,0.00524982312147085,0.0003645193812721278,0.004822766508629057,1.1715607860175152,1.0,1.0885501323934486,0.0755830456688951
24.919999885559083,0.004973146821014605,0.0003531990510293424,0.004534843419240502,1.240952942814363,1.0,1.0966523783190534,0.07788561111741678
25.346000099182127,0.0046232009018705045,0.00033303403594324205,0.0042809720260316795,1.027609309869908,1.0,1.0799418622120873,0.07779402292706726
25.759999752044678,0.004422973284810181,0.00033820231406235356,0.004058313532520175,1.0782296191585925,1.0,1.0898549974929008,0.08333567905788025
26.180000209808348,0.004136505477709112,0.00031336335524558337,0.0038190961035843344,1.0129115890912759,1.0,1.0831111251237904,0.08205170719623489
26.71199998855591,0.003565129446728816,0.0002787464595359084,0.0033310093565186764,0.8399033680999277,1.0,1.0702850292965926,0.08368228056472153
27.32400016784668,0.0035590830008474044,0.0002592863343362964,0.00294876024320724,2.3538562462322874,1.0,1.2069760534265555,0.08793062607703968
27.9479998588562,0.0027653970575368097,0.00023173981254354234,0.0027851106872194475,-0.08506794523678907,1.0,0.9929217787382378,0.08320667957900908
28.613999843597412,0.0026475021295127997,0.00020633715384367832,0.00261020599926043,0.18075334256391531,1.0,1.014288577324141,0.07905014159883987
29.36000051498413,0.002528897421275091,0.00017774507741287137,0.0024261307086409774,0.5781691067337092,1.0,1.04235827536748,0.07326277878591181
30.099999713897706,0.0023376571780801994,0.0001987605103390872,0.002259124484285115,0.3951121561375895,1.0,1.0347624463996439,0.08798121206764029
30.775999736785888,0.002517489045847101,0.00022213533710547536,0.002116442951336695,1.8054133112552901,1.0,1.1894906235280829,0.10495692169032006
31.52200040817261,0.0018957758845596692,0.00015327164573091003,0.0019333693887021559,-0.24527370319026517,1.0,0.9805554466920972,0.07927695898495588
32.46400032043457,0.001621164132454314,0.0001291011980095866,0.0016419983314165897,-0.16137881974362914,1.0,0.9873116807954966,0.07862443922108497
33.560000038146974,0.001469515003750818,0.00011740204166871236,0.0014806800198114227,-0.09510069758505905,1.0,0.992459534868292,0.07928927256252469
34.66599998474121,0.00147428426663665,0.0001231874768845537,0.0013390726291525208,1.0976086279520443,1.0,1.1009740879923016,0.09199461941247894
35.84000015258789,0.00123471548151986,0.00010064608844959547,0.0012035271592710285,0.3098811163878555,1.0,1.0259140992445257,0.08362593870383149
37.162000274658205,0.0010301366097671273,8.800831180239918e-5,0.0010662685099582137,-0.4105509974127399,1.0,0.9661136947648371,0.08253860165658289
38.6040002822876,0.0009303127918916177,8.841369965389642e-5,0.0009394293401227851,-0.10311239397123907,1.0,0.9902956530717086,0.09411426264623649
40.14399948120117,0.0007765314747463531,7.118155379579588e-5,0.0008213286636804373,-0.6293370479464016,1.0,0.9454576579205887,0.08666634557331267
42.08400001525879,0.0006129548151783728,5.712795180520605e-5,0.0007032816026174747,-1.5811312078384452,1.0,0.8715638414215251,0.0812305505967839
44.14999961853027,0.0005210413310605118,5.248740374345297e-5,0.0005948090786423646,-1.4054371586450258,1.0,0.8759807974850927,0.08824243883979382
46.511999702453615,0.0003467965497676527,3.911191154143474e-5,0.00048458568097839856,-3.522945460356074,1.0,0.7156557929393541,0.08071206615611541
48.848571232386995,0.0003386621730980881,4.231620798846828e-5,0.0003950783206935698,-1.333204232545029,1.0,0.8572026237824396,0.10710840299761609
